id_document1,id_document2,rules,similarity
32779,None,None,NO_DUPLICATE
43547,None,None,NO_DUPLICATE
42645,None,None,NO_DUPLICATE
32580,None,None,NO_DUPLICATE
32784,None,None,NO_DUPLICATE
32880,None,None,NO_DUPLICATE
32842,None,None,NO_DUPLICATE
32832,None,None,NO_DUPLICATE
32684,None,None,NO_DUPLICATE
43256,None,None,NO_DUPLICATE
32664,None,None,NO_DUPLICATE
43217,None,None,NO_DUPLICATE
32865,None,None,NO_DUPLICATE
32883,None,None,NO_DUPLICATE
32620,None,None,NO_DUPLICATE
32952,None,None,NO_DUPLICATE
32727,None,None,NO_DUPLICATE
32707,None,None,NO_DUPLICATE
32648,None,None,NO_DUPLICATE
32816,None,None,NO_DUPLICATE
32721,None,None,NO_DUPLICATE
32893,None,None,NO_DUPLICATE
32978,None,None,NO_DUPLICATE
32884,None,None,NO_DUPLICATE
32896,None,None,NO_DUPLICATE
43133,None,None,NO_DUPLICATE
32920,None,None,NO_DUPLICATE
32796,None,None,NO_DUPLICATE
32899,None,None,NO_DUPLICATE
32828,None,None,NO_DUPLICATE
32653,None,None,NO_DUPLICATE
32839,None,None,NO_DUPLICATE
32697,None,None,NO_DUPLICATE
32706,None,None,NO_DUPLICATE
32693,None,None,NO_DUPLICATE
32681,None,None,NO_DUPLICATE
32831,None,None,NO_DUPLICATE
32745,None,None,NO_DUPLICATE
32781,None,None,NO_DUPLICATE
32823,None,None,NO_DUPLICATE
32680,None,None,NO_DUPLICATE
32915,None,None,NO_DUPLICATE
32640,None,None,NO_DUPLICATE
32913,None,None,NO_DUPLICATE
32637,None,None,NO_DUPLICATE
32682,None,None,NO_DUPLICATE
32918,None,None,NO_DUPLICATE
32905,None,None,NO_DUPLICATE
43259,None,None,NO_DUPLICATE
32606,None,None,NO_DUPLICATE
32794,None,None,NO_DUPLICATE
32910,None,None,NO_DUPLICATE
32793,None,None,NO_DUPLICATE
43105,None,None,NO_DUPLICATE
32647,None,None,NO_DUPLICATE
32692,None,None,NO_DUPLICATE
32701,None,None,NO_DUPLICATE
32771,None,None,NO_DUPLICATE
32583,None,None,NO_DUPLICATE
43459,None,None,NO_DUPLICATE
32882,None,None,NO_DUPLICATE
32827,None,None,NO_DUPLICATE
32949,None,None,NO_DUPLICATE
32835,None,None,NO_DUPLICATE
32930,None,None,NO_DUPLICATE
32769,None,None,NO_DUPLICATE
43109, | 20756, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43165, | 20869, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32663,None,None,NO_DUPLICATE
32552,None,None,NO_DUPLICATE
32569,None,None,NO_DUPLICATE
32774,None,None,NO_DUPLICATE
32838,None,None,NO_DUPLICATE
32897,None,None,NO_DUPLICATE
32834,None,None,NO_DUPLICATE
43130,None,None,NO_DUPLICATE
32651,None,None,NO_DUPLICATE
43553,None,None,NO_DUPLICATE
32513,None,None,NO_DUPLICATE
32638,None,None,NO_DUPLICATE
43334,None,None,NO_DUPLICATE
32591,None,None,NO_DUPLICATE
32499,None,None,NO_DUPLICATE
32631,None,None,NO_DUPLICATE
32652,None,None,NO_DUPLICATE
32541,None,None,NO_DUPLICATE
32491,None,None,NO_DUPLICATE
41207,None,None,NO_DUPLICATE
44148,None,None,NO_DUPLICATE
44149,None,None,NO_DUPLICATE
44150,None,None,NO_DUPLICATE
43523,None,None,NO_DUPLICATE
43512,None,None,NO_DUPLICATE
32750,None,None,NO_DUPLICATE
44530,None,None,NO_DUPLICATE
44531,None,None,NO_DUPLICATE
44532,None,None,NO_DUPLICATE
32587,None,None,NO_DUPLICATE
32765,None,None,NO_DUPLICATE
29956,None,None,NO_DUPLICATE
32564,None,None,NO_DUPLICATE
32494,None,None,NO_DUPLICATE
32650,None,None,NO_DUPLICATE
32804,None,None,NO_DUPLICATE
32645,None,None,NO_DUPLICATE
43098,None,None,NO_DUPLICATE
43548,None,None,NO_DUPLICATE
32698,None,None,NO_DUPLICATE
32500,None,None,NO_DUPLICATE
32586,None,None,NO_DUPLICATE
32547,None,None,NO_DUPLICATE
32770,None,None,NO_DUPLICATE
43522,None,None,NO_DUPLICATE
43052,None,None,NO_DUPLICATE
32568,None,None,NO_DUPLICATE
32775,None,None,NO_DUPLICATE
43546,None,None,NO_DUPLICATE
32537,None,None,NO_DUPLICATE
32588,None,None,NO_DUPLICATE
32495,None,None,NO_DUPLICATE
32766,None,None,NO_DUPLICATE
32898,None,None,NO_DUPLICATE
43176,None,None,NO_DUPLICATE
43191, | 20052, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32892,None,None,NO_DUPLICATE
30877,None,None,NO_DUPLICATE
32792,None,None,NO_DUPLICATE
32926,None,None,NO_DUPLICATE
32776,None,None,NO_DUPLICATE
32608,None,None,NO_DUPLICATE
31556,None,None,NO_DUPLICATE
31371,None,None,NO_DUPLICATE
32955,None,None,NO_DUPLICATE
32818,None,None,NO_DUPLICATE
43242,None,None,NO_DUPLICATE
32912,None,None,NO_DUPLICATE
32700,None,None,NO_DUPLICATE
32768,None,None,NO_DUPLICATE
43385,None,None,NO_DUPLICATE
31082,None,None,NO_DUPLICATE
32744,None,None,NO_DUPLICATE
32540,None,None,NO_DUPLICATE
32748,None,None,NO_DUPLICATE
32813,None,None,NO_DUPLICATE
32922,None,None,NO_DUPLICATE
32635,None,None,NO_DUPLICATE
32836,None,None,NO_DUPLICATE
43227, | 20765, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43150, | 13200, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43129,None,None,NO_DUPLICATE
32821,None,None,NO_DUPLICATE
32603,None,None,NO_DUPLICATE
32826,None,None,NO_DUPLICATE
43110, | 19946, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32619,None,None,NO_DUPLICATE
43155, | 12004, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
39570,None,None,NO_DUPLICATE
32811,None,None,NO_DUPLICATE
32724,None,None,NO_DUPLICATE
32833,None,None,NO_DUPLICATE
43533,None,None,NO_DUPLICATE
43316,None,None,NO_DUPLICATE
32565,None,None,NO_DUPLICATE
43167, | 21142, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43238, | 20315, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32696,None,None,NO_DUPLICATE
43187, | 5776, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43251, | 20974, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
44692, | 5496, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
44693, | 5496, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43230, | 18996, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43125, | 21525, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43107, | 18999, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32644,None,None,NO_DUPLICATE
32501,None,None,NO_DUPLICATE
32808,None,None,NO_DUPLICATE
43116,None,None,NO_DUPLICATE
32803,None,None,NO_DUPLICATE
32611,None,None,NO_DUPLICATE
32659,None,None,NO_DUPLICATE
32979,None,None,NO_DUPLICATE
43549,None,None,NO_DUPLICATE
39340,None,None,NO_DUPLICATE
43499,None,None,NO_DUPLICATE
32589,None,None,NO_DUPLICATE
32798,None,None,NO_DUPLICATE
32829,None,None,NO_DUPLICATE
43193,None,None,NO_DUPLICATE
43241,None,None,NO_DUPLICATE
43114, | 2015, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32579,None,None,NO_DUPLICATE
32676,None,None,NO_DUPLICATE
32860,None,None,NO_DUPLICATE
43124, | 20319, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
32666,None,None,NO_DUPLICATE
32675,None,None,NO_DUPLICATE
43257,None,None,NO_DUPLICATE
32633,None,None,NO_DUPLICATE
43551,None,None,NO_DUPLICATE
32747,None,None,NO_DUPLICATE
32624,None,None,NO_DUPLICATE
44162,None,None,NO_DUPLICATE
44163,None,None,NO_DUPLICATE
44164,None,None,NO_DUPLICATE
32661,None,None,NO_DUPLICATE
44165,None,None,NO_DUPLICATE
44166,None,None,NO_DUPLICATE
43470,None,None,NO_DUPLICATE
43527,None,None,NO_DUPLICATE
32646,None,None,NO_DUPLICATE
32830,None,None,NO_DUPLICATE
32814,None,None,NO_DUPLICATE
32669,None,None,NO_DUPLICATE
32614,None,None,NO_DUPLICATE
32797,None,None,NO_DUPLICATE
43513,None,None,NO_DUPLICATE
32953,None,None,NO_DUPLICATE
32590,None,None,NO_DUPLICATE
32749,None,None,NO_DUPLICATE
32561,None,None,NO_DUPLICATE
32710,None,None,NO_DUPLICATE
32717,None,None,NO_DUPLICATE
32819,None,None,NO_DUPLICATE
32925,None,None,NO_DUPLICATE
32634,None,None,NO_DUPLICATE
32695,None,None,NO_DUPLICATE
32678,None,None,NO_DUPLICATE
32677,None,None,NO_DUPLICATE
32627,None,None,NO_DUPLICATE
32908,None,None,NO_DUPLICATE
32670,None,None,NO_DUPLICATE
32685,None,None,NO_DUPLICATE
32815,None,None,NO_DUPLICATE
32712,None,None,NO_DUPLICATE
32976,None,None,NO_DUPLICATE
43132,None,None,NO_DUPLICATE
32731,None,None,NO_DUPLICATE
32927,None,None,NO_DUPLICATE
32621,None,None,NO_DUPLICATE
32810,None,None,NO_DUPLICATE
32725,None,None,NO_DUPLICATE
32954,None,None,NO_DUPLICATE
43254,None,None,NO_DUPLICATE
32595,None,None,NO_DUPLICATE
32636,None,None,NO_DUPLICATE
32639,None,None,NO_DUPLICATE
32686,None,None,NO_DUPLICATE
32641,None,None,NO_DUPLICATE
32924,None,None,NO_DUPLICATE
43171,None,None,NO_DUPLICATE
43534,None,None,NO_DUPLICATE
43255,None,None,NO_DUPLICATE
32888,None,None,NO_DUPLICATE
32822,None,None,NO_DUPLICATE
32958,None,None,NO_DUPLICATE
32699,None,None,NO_DUPLICATE
43122,None,None,NO_DUPLICATE
32566,None,None,NO_DUPLICATE
32662,None,None,NO_DUPLICATE
32704,None,None,NO_DUPLICATE
32917,None,None,NO_DUPLICATE
32570,None,None,NO_DUPLICATE
32879,None,None,NO_DUPLICATE
32623,None,None,NO_DUPLICATE
32679,None,None,NO_DUPLICATE
32894,None,None,NO_DUPLICATE
32683,None,None,NO_DUPLICATE
32931,None,None,NO_DUPLICATE
43100,None,None,NO_DUPLICATE
32714,None,None,NO_DUPLICATE
32719,None,None,NO_DUPLICATE
43140,None,None,NO_DUPLICATE
43192, | 5662, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43240, | 20779, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32612,None,None,NO_DUPLICATE
43141, | 5763, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
28369, | 17558, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43134,None,None,NO_DUPLICATE
43201, | 20058, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
40459, | 19945, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43111, | 21026, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32817,None,None,NO_DUPLICATE
32630,None,None,NO_DUPLICATE
43196, | 19944, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43188, | 16700, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43121,None,None,NO_DUPLICATE
43233, | 5720, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32713,None,None,NO_DUPLICATE
32923,None,None,NO_DUPLICATE
32911,None,None,NO_DUPLICATE
32921,None,None,NO_DUPLICATE
43131,None,None,NO_DUPLICATE
32901,None,None,NO_DUPLICATE
32885,None,None,NO_DUPLICATE
32914,None,None,NO_DUPLICATE
32610,None,None,NO_DUPLICATE
43108, | 1884, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43179,None,None,NO_DUPLICATE
32859,None,None,NO_DUPLICATE
32655,None,None,NO_DUPLICATE
32799,None,None,NO_DUPLICATE
43258,None,None,NO_DUPLICATE
32824,None,None,NO_DUPLICATE
43139, | 20773, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43169,None,None,NO_DUPLICATE
32729,None,None,NO_DUPLICATE
32618,None,None,NO_DUPLICATE
32741,None,None,NO_DUPLICATE
32861,None,None,NO_DUPLICATE
43173,None,None,NO_DUPLICATE
32711,None,None,NO_DUPLICATE
32951,None,None,NO_DUPLICATE
32702,None,None,NO_DUPLICATE
41550,None,None,NO_DUPLICATE
43157,None,None,NO_DUPLICATE
32615,None,None,NO_DUPLICATE
43221,None,None,NO_DUPLICATE
43260,None,None,NO_DUPLICATE
43186,None,None,NO_DUPLICATE
32599,None,None,NO_DUPLICATE
43531,None,None,NO_DUPLICATE
32539,None,None,NO_DUPLICATE
32718,None,None,NO_DUPLICATE
32571,None,None,NO_DUPLICATE
32671,None,None,NO_DUPLICATE
43190, | 5489, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43123, | 20956 | 21144, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |-- GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
43145, | 20956 | 21144, GeneralRule = 0.75 | DoiRule =A |-- ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43245, | 18589, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43231,None,None,NO_DUPLICATE
43198, | 5852, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43220, | 16722, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43175,None,None,NO_DUPLICATE
43206,None,None,NO_DUPLICATE
32783,None,None,NO_DUPLICATE
43180, | 21037, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43117,None,None,NO_DUPLICATE
43168,None,None,NO_DUPLICATE
43243, | 16669, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43097, | 5721, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43178, | 21138, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43199, | 20017, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43112,None,None,NO_DUPLICATE
31364,None,None,NO_DUPLICATE
32742,None,None,NO_DUPLICATE
32497,None,None,NO_DUPLICATE
32687,None,None,NO_DUPLICATE
42785,None,None,NO_DUPLICATE
43156, | 1900, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
